address,avg_chads,most_common_chadvolution,opt_in?,whitelists,latest_snapshot_chads,latest_snapshot_chadvolution,all_chads_snaphsots,all_chadvolution_snapshots
0xf1c1cdf8a84a5e042eb2213623adaec37fe21eb6,1955060.6295965617,CHAD MACHINA,Yes,3,1954588.257314653,CHAD MACHINA,[1915658.5884287425, 1923449.8123286571, 1930700.7817976684, 1935554.361500881, 1939124.5907804172, 1932127.2561389862, 1933939.9320607032, 1950221.0280916588, 1954322.3248257674, 1955125.618766136, 1962374.1916857262, 1995058.5666299954, 1989105.904474569, 1989193.3457498774, 1988856.4746805981, 1985545.5882058826, 1956144.7092771903, 1954588.257314653],['CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA']
0x5691bbbf91c883ab975b17b328b3d931fbdf8da6,7.411424679171718,CHAD,No,0,7.411424679171718,CHAD,[7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718, 7.411424679171718],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x487bf1423cae1cb78cf9ed80d34abfbe0f0fe6b2,5.03477715924733,CHAD,No,0,5.034777159247331,CHAD,[5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331, 5.034777159247331],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xb08cf92852f6e313b10475bec1cca29c92541a69,5.0,CHAD,No,0,5.0,CHAD,[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x4a4b358cf0a7375e91359c08ef9b2f72a10922a0,4.950000000000064,CHAD,No,0,4.950000000000066,CHAD,[4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066, 4.950000000000066],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x8438dca287b46a9b6767d6bcbb3d61655afa2abb,4.92144104823018,CHAD,No,0,4.9214410482301805,CHAD,[4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805, 4.9214410482301805],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xec843c6902273a735977a28d6af0623638176d89,4.782962687409651,CHAD,No,0,4.782962687409651,CHAD,[4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651, 4.782962687409651],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x27388bdbc5132d8348981c7f68a86326e4330ad3,4.7380482255523795,CHAD,No,0,5.2946660669448935,CHAD,[5.1213077907913656, 5.1565316138330415, 5.182441793957904, 5.13166012511871, 5.144815235326583, 5.262971829136997, 5.292736118432181, 5.298565853459969, 5.351170830700863, 5.58837073461977, 5.545170554297021, 5.545805140766461, 5.543360370584916, 5.5193323157413365, 5.3059616862307974, 5.2946660669448935],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x5376d18b8b2ebc4b3d4977f0a6c393d00f571ce4,3.947829646322221,CHAD,No,0,3.9478296463222216,CHAD,[3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216, 3.9478296463222216],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xc7d2fde79bdae639115607a5bddd1596058e9c29,3.7580969150041303,CHAD,No,0,3.7580969150041295,CHAD,[3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295, 3.7580969150041295],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xe2e4c36712b54d29c667a7cba5fcd795ab3fd088,2.515806306812821,CHAD,No,0,2.5158063068128214,CHAD,[2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214, 2.5158063068128214],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x7b33b34d45a395518a4143846ac40da78cbcaa91,1.83581298880938,CHAD,No,0,1.83581298880938,CHAD,[1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938, 1.83581298880938],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x158050396b5446db15585bdca577d766f7ca41fa,1.5773656495108914,CHAD,No,0,1.5773656495108914,CHAD,[1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914, 1.5773656495108914],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xa5d0398caf862125d94314f0494662e857080680,1.2408758403955424,CHAD,No,0,1.2408758403955424,CHAD,[1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424, 1.2408758403955424],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xb5943eb3e79eaf69636b1478a79d9179284ffe67,1.0000000000002625,CHAD,No,0,1.0000000000002622,CHAD,[1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x13f9e8272a3d3e789c409ceba819d676bab9f68b,1.0000000000002625,CHAD,No,0,1.0000000000002622,CHAD,[1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622, 1.0000000000002622],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x66ae966b8fef44ef0f051f3b8f01f25eb457da7b,1.0,CHAD,No,0,1.0,CHAD,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x4bafea7c1452a3a8568d96d99d66b2228b8f7604,1.0,CHAD,No,0,1.0,CHAD,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x70b53c16852a2e341a31f0e884983de58b937301,103840.79092245975,VIRGIN,Yes,0,0,VIRGIN,[303189.0394340459, 303189.0394340459, 303189.0394340459, 303189.0394340459, 303189.0394340459, 303189.0394340459, 24999.99999999997, 24999.99999999997],['THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x192571e267873aae234f90c9efdef142d4e6f562,103528.81933680622,VIRGIN,Yes,0,0,VIRGIN,[302253.1246770853, 302253.1246770853, 302253.1246770853, 302253.1246770853, 302253.1246770853, 302253.1246770853, 25000.00000000001, 25000.00000000001],['THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x117633b387414fbe6e4951e4719fdbe380ed5006,82289.08074600276,VIRGIN,Yes,0,298581.69947428396,THETA CHAD,[177364.03744933754, 177364.03744933754, 177364.03744933754, 177364.03744933754, 236582.8020782077, 236582.8020782077, 298581.69947428396],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'THETA CHAD']
0xf4a4b47fda6a45fc9bd20440c1f526f572c5a77c,62810.097264128766,VIRGIN,No,0,0,VIRGIN,[161511.67867918825, 161511.67867918825, 161511.67867918825, 161511.67867918825, 161511.67867918825, 161511.67867918825, 161511.67867918825],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x0e05db17f7ccc3e3c5908943c8db906fa16316d8,59956.91931215653,VIRGIN,Yes,0,215844.90952376352,GIGA CHAD,[215844.90952376352, 215844.90952376352, 215844.90952376352, 215844.90952376352, 215844.90952376352],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xeb9e652445db15455fd4481e424e0f301595ca27,52556.87445929412,VIRGIN,Yes,0,473011.8701336471,THETA CHAD,[473011.8701336471, 473011.8701336471],['CHADES', 'THETA CHAD']
0x28d02b415d2fca7d5a0fd91888289f950bb578a4,50187.71275673571,VIRGIN,No,0,0,VIRGIN,[94637.88296212426, 94637.88296212426, 94637.88296212426, 94637.88296212426, 94637.88296212426, 86037.88296212426, 86037.88296212426, 86037.88296212426, 86037.88296212426, 86037.88296212426],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x41f607497d04ff3f2c037930e7bcf363f1d42c5f,39984.6355520982,VIRGIN,Yes,0,124528.26999535355,GIGA CHAD,[97082.089961, 124528.26999535355, 124528.26999535355, 124528.26999535355, 124528.26999535355, 124528.26999535355],['SUPER CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x8091714257c2aefe315da56a1de72514aab8ad0b,33392.92352092912,VIRGIN,Yes,0,0,VIRGIN,[85867.51762524631, 85867.51762524631, 85867.51762524631, 85867.51762524628, 85867.51762524628, 85867.51762524631, 85867.51762524628],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x52632f5594690322950fe56d607842160806d129,31077.23092160003,VIRGIN,No,0,0,VIRGIN,[101878.03131776009, 101878.03131776009, 101878.03131776009, 101878.03131776009, 101878.03131776009, 50000.00000000002],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'SUPER CHAD']
0xe38ea7d3c2fab38963810c386ab52bdcea5898ee,19677.546637303396,VIRGIN,No,0,110458.65106335812,GIGA CHAD,[41826.936162240134, 41826.936162240134, 41826.936162240134, 41826.936162240134, 76429.44375914251, 110458.65106335812],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'GIGA CHAD']
0x731915e8bc8369ed9d3314393b5c94f6b84a1485,16366.58603647348,VIRGIN,No,0,0,VIRGIN,[73649.63716413066, 73649.63716413066, 73649.63716413066, 73649.63716413066],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x678440f0c61a00779656f18e6ec68ef8b62b9209,16204.581795577142,VIRGIN,No,0,0,VIRGIN,[72920.61808009713, 72920.61808009713, 72920.61808009713, 72920.61808009713],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x694bf88ebe333ec2f783fa02eb2674d132d603e5,15352.080016677086,VIRGIN,No,0,0,VIRGIN,[69084.36007504689, 69084.36007504689, 69084.36007504689, 69084.36007504689],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xf6218817278033494a0e264d1ee4e6a266cfdb43,14803.131290643023,VIRGIN,No,0,0,VIRGIN,[32145.346667387457, 31550.357895806646, 31704.491130131402, 33088.88530646417, 33437.621736942565, 33505.92644141792, 34122.278197929045, 36901.45585549523],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xd2a4cdd3909c48269085095b84b330fb49c6d39b,14668.958037770848,VIRGIN,Yes,0,0,VIRGIN,[69389.06626506324, 69389.06626506319, 62631.55607487442, 62631.55607487442],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x37345fc37e3aa535cc8cff24492f498c774ebe4f,13684.005975034059,VIRGIN,No,0,41052.01792510218,SUPER CHAD,[41052.01792510218, 41052.01792510218, 41052.01792510218, 41052.01792510218, 41052.01792510218, 41052.01792510218],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x726cdc837384a7deb8bbea64beba2e7b4d7346c0,12869.66714148835,VIRGIN,No,0,0,VIRGIN,[143898.39392528738, 87755.6146215029],['GIGA CHAD', 'SUPER CHAD']
0xf93d4ec4cadec63a68fe13ad5bb1abed44ebb81c,11162.938297214787,VIRGIN,No,0,66977.62978328872,SUPER CHAD,[66977.62978328872, 66977.62978328872, 66977.62978328872],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xa948af8372048449838000a1b55d194cce55c7b4,10756.483339833541,VIRGIN,No,0,30513.07800268001,SUPER CHAD,[33189.62179762578, 33196.402109208575, 33170.28068308702, 32913.55018785324, 30633.767336549154, 30513.07800268001],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xb8ecef369ae6128e0b6a5c67862fe51252dcb722,9838.20522837456,VIRGIN,No,0,0,VIRGIN,[88543.84705537104, 88543.84705537104],['SUPER CHAD', 'GIGA CHAD']
0xaaa64b88fa880931ca679ed421b089427982907c,8333.333333333334,VIRGIN,Yes,0,0,VIRGIN,[150000.0],['GIGA CHAD']
0x676eaf675678a3599b903582e12b7354165bdb05,8206.673346970356,VIRGIN,No,0,0,VIRGIN,[36930.030061366604, 36930.030061366604, 36930.030061366604, 36930.030061366604],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xfe4cd5ef2a8a967aee34aef5992830d6a479f825,8154.976875091714,VIRGIN,No,0,0,VIRGIN,[146789.58375165085],['GIGA CHAD']
0xf71d161fdc3895f21612d79f15aa819b7a3d296a,7952.335855705654,VIRGIN,Yes,0,0,VIRGIN,[143142.04540270177],['GIGA CHAD']
0xe875ef3f70ed266385898672c0077567008251de,7148.8574426216965,VIRGIN,No,0,0,VIRGIN,[42893.14465573017, 42893.14465573017, 42893.1446557302],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xaf8c992578bcd951bd9d92e12220eb8bcfbf6539,6422.388739653715,VIRGIN,No,0,0,VIRGIN,[28055.525593587987, 28671.996658096064, 29245.720751344787, 29629.754310738033],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x8a5279262f2e6257cba8dcf9f1d050d070db1f9a,6221.153647417738,VIRGIN,No,0,0,VIRGIN,[13997.595706689912, 13997.595706689912, 13997.595706689912, 13997.595706689912, 13997.595706689912, 13997.595706689912, 13997.595706689912, 13997.595706689912],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x1665435ba31d4a3bf2f12aeff646e7d5f12775ff,6182.230778542967,VIRGIN,Yes,0,8210.293717753506,MEGA CHAD,[18680.356526172756, 18680.356526172756, 13141.829448734878, 13141.829448734878, 13141.829448734878, 13141.829448734878, 13141.82944873487, 8210.293717753506],['SUPER CHAD', 'SUPER CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x7936f632f96d5f60238a3db354b9b843e871fdee,5747.655186654489,VIRGIN,No,0,0,VIRGIN,[103457.7933597808],['GIGA CHAD']
0xbd094bbbf987686b5b432f40d08fcd8d1a0f5395,5705.902254479513,VIRGIN,No,0,0,VIRGIN,[50795.054091148224, 51911.186489483014],['SUPER CHAD', 'SUPER CHAD']
0xd5a85153146510070b67ac5953a23b73a4162a05,5298.43522787149,VIRGIN,No,0,0,VIRGIN,[19074.36682033736, 19074.36682033736, 19074.36682033736, 19074.36682033736, 19074.36682033736],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x89be622f42f52857cbb2fd24873da41b14441daf,5103.507903777518,VIRGIN,No,0,0,VIRGIN,[91863.14226799532],['SUPER CHAD']
0xbd22f5563a506456941d3c2c1951108b4a9f991d,5094.0,VIRGIN,No,0,0,VIRGIN,[15282.0, 15282.0, 15282.0, 15282.0, 15282.0, 15282.0],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xcdb971bb6a0c2f39a5e72c9431ecd6da113ec72b,4979.592338972588,VIRGIN,No,0,0,VIRGIN,[17926.532420301315, 17926.532420301315, 17926.532420301315, 17926.532420301315, 17926.532420301315],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x42fa798fda508bea8f29fe54bdae0971e8746e2f,4958.433945108696,VIRGIN,No,0,0,VIRGIN,[11227.888657119693, 26007.97411827893, 26007.97411827895, 26007.97411827895],['MEGA CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xbbca10a2e4628c10d3b36fd851f55f8b85f44574,3911.3185332588537,VIRGIN,No,0,0,VIRGIN,[17600.933399664842, 17600.933399664842, 17600.933399664842, 17600.933399664842],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xf256bb63d41a2c1fca4250d6c9a6fb7ff69df7a7,3772.409470965634,VIRGIN,No,0,0,VIRGIN,[9700.481496768773, 9700.481496768773, 9700.481496768773, 9700.481496768773, 9700.481496768773, 9700.481496768773, 9700.481496768773],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x38d6ca6fdca99c1ddd191a31f429e7b539af2f2c,3418.7207687240107,VIRGIN,No,0,0,VIRGIN,[10256.162306172033, 10256.162306172033, 10256.162306172033, 10256.162306172033, 10256.162306172033, 10256.162306172033],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x700e59befc068aee281bd809ce8929d19d215086,3333.3333333333335,VIRGIN,No,0,0,VIRGIN,[20000.0, 20000.0, 20000.0],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x1eaf0e6c1e8b028f005809ad098fcdc263b9b4ee,3294.7524901463476,VIRGIN,Yes,0,0,VIRGIN,[59305.544822634256],['SUPER CHAD']
0xea11313c520a0b7e3ef3c0fd180c275d33dd6b4a,3261.6795079372,VIRGIN,No,0,0,VIRGIN,[19570.0770476232, 19570.0770476232, 19570.0770476232],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0xb354c5dc256c0e7d853a5d8f324ca4607cc7e05a,3245.4976079985977,VIRGIN,No,0,0,VIRGIN,[11683.79138879495, 11683.79138879495, 11683.79138879495, 11683.79138879495, 11683.79138879495],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xd325836a89db49a52b6691d3e6e475311537d1f1,3117.013749720208,VIRGIN,No,0,0,VIRGIN,[12549.539392798342, 12549.539392798342, 5167.861451561179, 5167.861451561179, 5167.861451561179, 5167.861451561179, 5167.861451561179, 5167.861451561179],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xafdff5466db276b274bae48336d1b6f70f644065,3021.2787643210418,VIRGIN,No,0,0,VIRGIN,[18127.67258592625, 18127.67258592625, 18127.67258592625],['SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x443bcade82c35b1bd9aef45748413fe02021160b,2695.181085754115,VIRGIN,No,0,0,VIRGIN,[8085.543257262346, 8085.543257262346, 8085.543257262346, 8085.543257262346, 8085.543257262346, 8085.543257262346],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x8f78207c5e565126922476756561b2a15e57b37a,2646.9159678297433,VIRGIN,No,0,0,VIRGIN,[23822.24371046769, 23822.24371046769],['SUPER CHAD', 'SUPER CHAD']
0xe13d306043895c0d846c80d26c72a723558258ba,2603.803956269504,VIRGIN,No,0,0,VIRGIN,[11717.11780321276, 11717.11780321276, 11717.117803212795, 11717.11780321276],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x2a725e163eb00dd6b79bf67661d31a4b8514b78c,2551.15744607023,VIRGIN,No,0,5962.319482374237,MEGA CHAD,[4184.5976526444765, 5962.319482374237, 5962.319482374237, 5962.319482374237, 5962.319482374237, 5962.319482374237, 5962.319482374237, 5962.319482374237],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
0x779c18f218df33839ab170f31152acda994aa58e,2472.2222222222235,VIRGIN,Yes,0,0,VIRGIN,[44500.00000000002],['SUPER CHAD']
0x1337ab726c00539a6c5bbeed7314462fa5720b21,2362.8213122287584,VIRGIN,No,0,0,VIRGIN,[14586.363355761036, 14473.468191449267, 13470.952072907354],['MEGA CHAD', 'MEGA CHAD', 'MEGA CHAD']
